flow_id,target_bw_mbps,scheduled_flow_start_s,interval_index,absolute_time_s,interval_start_s,interval_end_s,bytes_transferred,bits_per_second,mbps_achieved,retransmits,snd_cwnd_bytes,pmtu,rtt_us,rttvar_us,omitted,cpu_utilization_local_pct,cpu_utilization_remote_pct,congestion_algorithm,max_snd_cwnd_bytes
8,1.15,9054.76,59,9114.26,9059.0,9060.0,131072,1048569,1.0486,5,2896,1500,120432,530,False,1.256135806029882,0.0267473978769015,reno,5792.0
13,1.16,9088.79,25,9114.29,9025.0,9026.0,0,0,0.0,0,10136,1500,130402,19470,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,42,9114.47,9042.0,9043.0,0,0,0.0,1,1448,1500,131483,17675,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,77,9114.48,9077.0,9078.0,131072,1048581,1.0486,3,2896,1500,139433,32374,False,1.5689241980598,0.0313626777621979,reno,8688.0
2,1.4,9012.0,102,9114.5,9102.0,9103.0,0,0,0.0,1,2896,1500,121586,1141,False,1.2565924372532074,0.0387948489511622,reno,10136.0
6,1.34,9032.29,82,9114.79,9082.0,9083.0,0,0,0.0,3,1448,1500,138801,31518,False,1.5017427508717511,0.0324330982047449,reno,8688.0
9,1.15,9059.31,55,9114.81,9055.0,9056.0,0,0,0.0,3,2896,1500,120326,286,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,44,9114.97,9044.0,9045.0,0,0,0.0,1,1448,1500,133927,21797,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,18,9115.11,9018.0,9019.0,0,0,0.0,3,2896,1500,128785,15367,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,45,9115.15,9045.0,9046.0,131072,1048552,1.0486,0,8688,1500,127067,9360,False,1.5183145848651565,0.0561481016691392,reno,8688.0
8,1.15,9054.76,60,9115.26,9060.0,9061.001,0,0,0.0,0,2896,1500,120432,530,False,1.256135806029882,0.0267473978769015,reno,5792.0
13,1.16,9088.79,26,9115.29,9026.0,9027.0,0,0,0.0,4,4344,1500,125770,9246,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,43,9115.47,9043.0,9044.0,0,0,0.0,5,2896,1500,122289,3980,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,78,9115.48,9078.0,9079.0,0,0,0.0,2,2896,1500,128205,14222,False,1.5689241980598,0.0313626777621979,reno,8688.0
2,1.4,9012.0,103,9115.5,9103.0,9104.0,0,0,0.0,2,1448,1500,136098,30618,False,1.2565924372532074,0.0387948489511622,reno,10136.0
6,1.34,9032.29,83,9115.79,9083.0,9084.0,131072,1048543,1.0485,1,8688,1500,123291,4400,False,1.5017427508717511,0.0324330982047449,reno,8688.0
9,1.15,9059.31,56,9115.81,9056.0,9057.0,0,0,0.0,0,2896,1500,123212,5925,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,45,9115.97,9045.0,9046.0,0,0,0.0,2,1448,1500,132187,19829,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,19,9116.11,9019.0,9020.0,0,0,0.0,1,5792,1500,131612,18492,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,46,9116.15,9046.0,9047.0,0,0,0.0,6,1448,1500,124292,6588,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,27,9116.29,9027.0,9028.0,0,0,0.0,1,2896,1500,131075,18438,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,44,9116.47,9044.0,9045.0,131072,1048589,1.0486,0,5792,1500,121002,1240,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,79,9116.48,9079.0,9080.0,0,0,0.0,1,2896,1500,126172,10645,False,1.5689241980598,0.0313626777621979,reno,8688.0
2,1.4,9012.0,104,9116.5,9104.0,9105.0,0,0,0.0,2,1448,1500,124947,9460,False,1.2565924372532074,0.0387948489511622,reno,10136.0
6,1.34,9032.29,84,9116.79,9084.0,9085.0,0,0,0.0,6,7240,1500,122151,2578,False,1.5017427508717511,0.0324330982047449,reno,8688.0
9,1.15,9059.31,57,9116.81,9057.0,9058.0,0,0,0.0,0,2896,1500,121787,3018,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,46,9116.97,9046.0,9047.0,0,0,0.0,3,5792,1500,124575,7247,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,20,9117.11,9020.0,9021.0,0,0,0.0,3,2896,1500,134292,23238,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,47,9117.15,9047.0,9048.0,0,0,0.0,1,5792,1500,125522,9551,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,28,9117.29,9028.0,9029.0,131072,1048623,1.0486,2,2896,1500,134572,27176,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,45,9117.47,9045.0,9046.0,0,0,0.0,2,1448,1500,167292,93510,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,80,9117.48,9080.0,9081.0,0,0,0.0,2,4344,1500,125671,10073,False,1.5689241980598,0.0313626777621979,reno,8688.0
2,1.4,9012.0,105,9117.5,9105.0,9106.0,0,0,0.0,1,2896,1500,122012,3746,False,1.2565924372532074,0.0387948489511622,reno,10136.0
6,1.34,9032.29,85,9117.79,9085.0,9086.0,0,0,0.0,2,4344,1500,126048,10290,False,1.5017427508717511,0.0324330982047449,reno,8688.0
9,1.15,9059.31,58,9117.81,9058.0,9059.0,0,0,0.0,0,2896,1500,121071,1307,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,47,9117.97,9047.0,9048.0,131072,1048576,1.0486,3,2896,1500,122564,4005,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,21,9118.11,9021.0,9022.0,0,0,0.0,2,1448,1500,134292,23238,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,48,9118.15,9048.0,9049.0,0,0,0.0,3,1448,1500,137652,28501,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,29,9118.29,9029.0,9030.0,0,0,0.0,1,1448,1500,128728,13018,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,46,9118.47,9046.0,9047.0,0,0,0.0,1,2896,1500,161381,81956,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,81,9118.48,9081.0,9082.0,0,0,0.0,1,2896,1500,138896,29200,False,1.5689241980598,0.0313626777621979,reno,8688.0
2,1.4,9012.0,106,9118.5,9106.0,9107.0,0,0,0.0,1,4344,1500,152513,63536,False,1.2565924372532074,0.0387948489511622,reno,10136.0
6,1.34,9032.29,86,9118.79,9086.0,9087.0,0,0,0.0,4,2896,1500,144099,41549,False,1.5017427508717511,0.0324330982047449,reno,8688.0
9,1.15,9059.31,59,9118.81,9059.0,9060.0,0,0,0.0,0,5792,1500,124496,8327,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,48,9118.97,9048.0,9049.0,0,0,0.0,1,1448,1500,135089,25276,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,22,9119.11,9022.0,9023.0,0,0,0.0,0,1448,1500,134292,23238,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,49,9119.15,9049.0,9050.0,0,0,0.0,2,1448,1500,137326,27260,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,30,9119.29,9030.0,9031.0,0,0,0.0,2,2896,1500,256637,265582,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,47,9119.47,9047.0,9048.0,0,0,0.0,5,1448,1500,151932,62411,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,82,9119.48,9082.0,9083.0,0,0,0.0,1,4344,1500,128619,15289,False,1.5689241980598,0.0313626777621979,reno,8688.0
2,1.4,9012.0,107,9119.5,9107.0,9108.0,0,0,0.0,1,2896,1500,129312,15767,False,1.2565924372532074,0.0387948489511622,reno,10136.0
6,1.34,9032.29,87,9119.79,9087.0,9088.0,0,0,0.0,1,5792,1500,124493,5560,False,1.5017427508717511,0.0324330982047449,reno,8688.0
9,1.15,9059.31,60,9119.81,9060.0,9061.0,131072,1048580,1.0486,2,5792,1500,123144,4517,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,49,9119.97,9049.0,9050.0,0,0,0.0,2,5792,1500,127185,11973,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,23,9120.11,9023.0,9024.0,0,0,0.0,1,2896,1500,128455,14941,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,50,9120.15,9050.0,9051.0,0,0,0.0,2,7240,1500,149052,44664,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,31,9120.29,9031.0,9032.0,0,0,0.0,0,2896,1500,256637,265582,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,48,9120.47,9048.0,9049.0,0,0,0.0,1,1448,1500,126423,10760,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,83,9120.48,9083.0,9084.0,0,0,0.0,1,2896,1500,149477,48158,False,1.5689241980598,0.0313626777621979,reno,8688.0
2,1.4,9012.0,108,9120.5,9108.0,9109.0,131072,1048577,1.0486,1,7240,1500,133678,25867,False,1.2565924372532074,0.0387948489511622,reno,10136.0
6,1.34,9032.29,88,9120.79,9088.0,9089.0,131072,1048614,1.0486,3,2896,1500,135946,23900,False,1.5017427508717511,0.0324330982047449,reno,8688.0
9,1.15,9059.31,61,9120.81,9061.0,9062.0,0,0,0.0,2,2896,1500,129111,14153,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,50,9120.97,9050.0,9051.0,0,0,0.0,0,2896,1500,122169,2559,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,24,9121.11,9024.0,9025.0,0,0,0.0,0,5792,1500,124519,6517,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,51,9121.15,9051.0,9052.0,0,0,0.0,3,1448,1500,174036,92893,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,32,9121.29,9032.0,9033.0,0,0,0.0,0,2896,1500,256637,265582,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,49,9121.47,9049.0,9050.0,0,0,0.0,1,1448,1500,126423,10760,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,84,9121.48,9084.0,9085.0,131072,1048536,1.0485,2,2896,1500,156865,62007,False,1.5689241980598,0.0313626777621979,reno,8688.0
2,1.4,9012.0,109,9121.5,9109.0,9110.0,0,0,0.0,2,2896,1500,131968,22820,False,1.2565924372532074,0.0387948489511622,reno,10136.0
6,1.34,9032.29,89,9121.79,9089.0,9090.001,0,0,0.0,2,1448,1500,132527,19727,False,1.5017427508717511,0.0324330982047449,reno,8688.0
9,1.15,9059.31,62,9121.81,9062.0,9063.0,0,0,0.0,4,4344,1500,170274,97158,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,51,9121.97,9051.0,9052.0,0,0,0.0,4,2896,1500,120632,901,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,25,9122.11,9025.0,9026.0,0,0,0.0,2,2896,1500,142235,43305,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,52,9122.15,9052.0,9053.0,0,0,0.0,0,1448,1500,174036,92893,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,33,9122.29,9033.0,9034.0,0,0,0.0,1,4344,1500,211642,179642,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,50,9122.47,9050.0,9051.0,0,0,0.0,2,2896,1500,123579,5683,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,85,9122.48,9085.0,9086.0,0,0,0.0,2,2896,1500,148285,43444,False,1.5689241980598,0.0313626777621979,reno,8688.0
2,1.4,9012.0,110,9122.5,9110.0,9111.0,0,0,0.0,3,2896,1500,129312,17414,False,1.2565924372532074,0.0387948489511622,reno,10136.0
9,1.15,9059.31,63,9122.81,9063.0,9064.0,0,0,0.0,0,2896,1500,164210,84996,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,52,9122.97,9052.0,9053.0,0,0,0.0,2,2896,1500,120678,768,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,26,9123.11,9026.0,9027.0,0,0,0.0,3,1448,1500,139488,37973,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,53,9123.15,9053.0,9054.0,0,0,0.0,3,2896,1500,144316,45722,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,34,9123.29,9034.0,9035.0,0,0,0.0,2,2896,1500,135993,25698,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,51,9123.47,9051.0,9052.0,0,0,0.0,0,8688,1500,125736,9015,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,86,9123.48,9086.0,9087.0,0,0,0.0,3,5792,1500,147682,35939,False,1.5689241980598,0.0313626777621979,reno,8688.0
9,1.15,9059.31,64,9123.81,9064.0,9065.0,0,0,0.0,1,1448,1500,164210,84996,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,53,9123.97,9053.0,9054.0,0,0,0.0,2,1448,1500,120483,557,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,27,9124.11,9027.0,9028.0,131072,1048573,1.0486,1,5792,1500,124311,5236,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,54,9124.15,9054.0,9055.0,0,0,0.0,2,2896,1500,182559,118860,False,1.5183145848651565,0.0561481016691392,reno,8688.0
15,1.28,9123.78,0,9124.28,9000.0,9001.0,0,0,0.0,4,5792,1500,121556,2241,False,,,,
13,1.16,9088.79,35,9124.29,9035.0,9036.0,0,0,0.0,3,2896,1500,131011,19640,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,52,9124.47,9052.0,9053.0,131072,1048500,1.0485,2,5792,1500,139899,34402,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,87,9124.48,9087.0,9088.0,0,0,0.0,3,1448,1500,141211,31431,False,1.5689241980598,0.0313626777621979,reno,8688.0
9,1.15,9059.31,65,9124.81,9065.0,9066.0,0,0,0.0,1,2896,1500,158684,74800,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,54,9124.97,9054.0,9055.0,131072,1048589,1.0486,0,2896,1500,121435,1290,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,28,9125.11,9028.0,9029.0,0,0,0.0,1,4344,1500,128886,14975,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,55,9125.15,9055.0,9056.0,0,0,0.0,1,2896,1500,162240,80536,False,1.5183145848651565,0.0561481016691392,reno,8688.0
15,1.28,9123.78,1,9125.28,9001.0,9002.0,0,0,0.0,2,5792,1500,126915,11844,False,,,,
13,1.16,9088.79,36,9125.29,9036.0,9037.0,0,0,0.0,0,2896,1500,138713,26240,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,53,9125.47,9053.0,9054.0,0,0,0.0,1,2896,1500,143395,30971,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,88,9125.48,9088.0,9089.0,0,0,0.0,2,1448,1500,141211,31431,False,1.5689241980598,0.0313626777621979,reno,8688.0
9,1.15,9059.31,66,9125.81,9066.0,9067.0,0,0,0.0,2,5792,1500,179200,112480,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,55,9125.97,9055.0,9056.0,0,0,0.0,1,8688,1500,120818,1050,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,29,9126.11,9029.0,9030.0,0,0,0.0,2,4344,1500,124885,8759,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,56,9126.15,9056.0,9057.0,0,0,0.0,0,2896,1500,160052,49731,False,1.5183145848651565,0.0561481016691392,reno,8688.0
15,1.28,9123.78,2,9126.28,9002.0,9003.0,0,0,0.0,0,2896,1500,130049,14183,False,,,,
13,1.16,9088.79,37,9126.29,9037.0,9038.0,131072,1048572,1.0486,1,5792,1500,129404,13334,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,54,9126.47,9054.0,9055.0,0,0,0.0,0,2896,1500,181954,81459,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,89,9126.48,9089.0,9090.0,0,0,0.0,2,2896,1500,147973,33587,False,1.5689241980598,0.0313626777621979,reno,8688.0
9,1.15,9059.31,67,9126.81,9067.0,9068.0,0,0,0.0,3,2896,1500,132025,23613,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,56,9126.97,9056.0,9057.0,0,0,0.0,2,2896,1500,125729,10961,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,30,9127.11,9030.0,9031.0,0,0,0.0,0,2896,1500,126824,11789,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,57,9127.15,9057.0,9058.0,131072,1048546,1.0485,1,5792,1500,137504,24818,False,1.5183145848651565,0.0561481016691392,reno,8688.0
15,1.28,9123.78,3,9127.28,9003.0,9004.0,131072,1048617,1.0486,2,7240,1500,122346,2345,False,,,,
13,1.16,9088.79,38,9127.29,9038.0,9039.0,0,0,0.0,3,1448,1500,126044,10452,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,55,9127.47,9055.0,9056.0,0,0,0.0,3,2896,1500,151850,53416,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,90,9127.48,9090.0,9091.0,0,0,0.0,1,2896,1500,133203,20708,False,1.5689241980598,0.0313626777621979,reno,8688.0
9,1.15,9059.31,68,9127.81,9068.0,9069.0,0,0,0.0,1,2896,1500,145519,42123,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,57,9127.97,9057.0,9058.0,0,0,0.0,2,1448,1500,123878,7396,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,31,9128.11,9031.0,9032.0,0,0,0.0,3,4344,1500,128086,14193,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,58,9128.15,9058.0,9059.0,0,0,0.0,3,4344,1500,130052,16154,False,1.5183145848651565,0.0561481016691392,reno,8688.0
15,1.28,9123.78,4,9128.28,9004.0,9005.0,0,0,0.0,4,1448,1500,121040,1008,False,,,,
13,1.16,9088.79,39,9128.29,9039.0,9040.0,0,0,0.0,3,2896,1500,125270,8830,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,56,9128.47,9056.0,9057.0,0,0,0.0,1,7240,1500,127853,13817,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,91,9128.48,9091.0,9092.0,0,0,0.0,2,8688,1500,134583,19967,False,1.5689241980598,0.0313626777621979,reno,8688.0
9,1.15,9059.31,69,9128.81,9069.0,9070.0,0,0,0.0,2,4344,1500,124997,7930,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,58,9128.97,9058.0,9059.0,0,0,0.0,4,1448,1500,121018,1444,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,32,9129.11,9032.0,9033.0,0,0,0.0,2,2896,1500,126138,11255,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,59,9129.15,9059.0,9060.0,0,0,0.0,4,5792,1500,142755,34270,False,1.5183145848651565,0.0561481016691392,reno,8688.0
15,1.28,9123.78,5,9129.28,9005.0,9006.0,0,0,0.0,2,1448,1500,121040,1008,False,,,,
13,1.16,9088.79,40,9129.29,9040.0,9041.0,0,0,0.0,1,2896,1500,123558,6304,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,57,9129.47,9057.0,9058.0,0,0,0.0,5,4344,1500,126298,10002,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,92,9129.48,9092.0,9093.0,0,0,0.0,2,2896,1500,142556,27672,False,1.5689241980598,0.0313626777621979,reno,8688.0
9,1.15,9059.31,70,9129.81,9070.0,9071.0,0,0,0.0,1,2896,1500,122954,5181,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,59,9129.97,9059.0,9060.0,0,0,0.0,2,2896,1500,128984,16291,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,33,9130.11,9033.0,9034.0,0,0,0.0,1,4344,1500,204469,165599,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,60,9130.15,9060.0,9061.0,0,0,0.0,1,2896,1500,134071,23213,False,1.5183145848651565,0.0561481016691392,reno,8688.0
15,1.28,9123.78,6,9130.28,9006.0,9007.0,0,0,0.0,3,1448,1500,120910,1009,False,,,,
15,1.28,9123.78,7,9130.28,9006.0,9007.0,0,0,0.0,3,1448,1500,120910,1009,False,,,,
13,1.16,9088.79,41,9130.29,9041.0,9042.0,0,0,0.0,1,8688,1500,130977,18908,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,58,9130.47,9058.0,9059.0,0,0,0.0,1,7240,1500,132842,20909,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,93,9130.48,9093.0,9094.0,131072,1048492,1.0485,2,5792,1500,134771,24260,False,1.5689241980598,0.0313626777621979,reno,8688.0
9,1.15,9059.31,71,9130.81,9071.0,9072.0,0,0,0.0,3,4344,1500,121094,1867,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,60,9130.97,9060.0,9061.0,0,0,0.0,2,4344,1500,128860,16667,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,34,9131.11,9034.0,9035.0,0,0,0.0,1,5792,1500,153560,65218,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,61,9131.15,9061.0,9062.0,0,0,0.0,1,7240,1500,131165,17952,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,42,9131.29,9042.0,9043.0,0,0,0.0,3,5792,1500,133476,19084,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,59,9131.47,9059.0,9060.0,0,0,0.0,0,4344,1500,123991,7264,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,94,9131.48,9094.0,9095.0,0,0,0.0,2,2896,1500,134599,22461,False,1.5689241980598,0.0313626777621979,reno,8688.0
9,1.15,9059.31,72,9131.81,9072.0,9073.0,131072,1048578,1.0486,0,8688,1500,120944,1104,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,61,9131.97,9061.0,9062.0,0,0,0.0,2,1448,1500,133141,24511,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,35,9132.11,9035.0,9036.0,0,0,0.0,4,1448,1500,137232,29344,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,62,9132.15,9062.0,9063.0,0,0,0.0,4,2896,1500,136293,24825,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,43,9132.29,9043.0,9044.0,131072,1048574,1.0486,1,1448,1500,146191,50671,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,60,9132.47,9060.0,9061.0,0,0,0.0,2,4344,1500,126557,12203,False,1.6776494961962922,0.0369147969979172,reno,11584.0
7,1.29,9036.98,95,9132.48,9095.0,9096.0,0,0,0.0,1,5792,1500,136042,25749,False,1.5689241980598,0.0313626777621979,reno,8688.0
9,1.15,9059.31,73,9132.81,9073.0,9074.0,0,0,0.0,3,4344,1500,123623,5601,False,1.3494375992255514,0.0263570255821403,reno,8688.0
11,1.45,9070.47,62,9132.97,9062.0,9063.0,0,0,0.0,2,2896,1500,134647,24504,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,36,9133.11,9036.0,9037.0,131072,1048616,1.0486,0,5792,1500,134308,25039,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,63,9133.15,9063.0,9064.0,0,0,0.0,1,1448,1500,132500,20541,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,44,9133.29,9044.0,9045.0,0,0,0.0,1,2896,1500,133490,26384,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,61,9133.47,9061.0,9062.0,0,0,0.0,1,1448,1500,129856,16579,False,1.6776494961962922,0.0369147969979172,reno,11584.0
11,1.45,9070.47,63,9133.97,9063.0,9064.0,0,0,0.0,1,1448,1500,134647,24504,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,37,9134.11,9037.0,9038.0,0,0,0.0,2,2896,1500,126127,10684,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,64,9134.15,9064.0,9065.0,131072,1048575,1.0486,3,2896,1500,166485,85826,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,45,9134.29,9045.0,9046.0,0,0,0.0,1,7240,1500,123955,5084,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,62,9134.47,9062.0,9063.0,0,0,0.0,3,1448,1500,126858,11376,False,1.6776494961962922,0.0369147969979172,reno,11584.0
11,1.45,9070.47,64,9134.97,9064.0,9065.0,131072,1048545,1.0485,3,4344,1500,127551,13822,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,38,9135.11,9038.0,9039.0,0,0,0.0,2,5792,1500,121241,1199,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,65,9135.15,9065.0,9066.0,0,0,0.0,2,5792,1500,137361,28916,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,46,9135.29,9046.0,9047.0,0,0,0.0,3,2896,1500,123969,7222,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,63,9135.47,9063.0,9064.0,0,0,0.0,1,4344,1500,123133,5676,False,1.6776494961962922,0.0369147969979172,reno,11584.0
11,1.45,9070.47,65,9135.97,9065.0,9066.0,0,0,0.0,1,2896,1500,139749,38273,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,39,9136.11,9039.0,9040.0,131072,1048613,1.0486,2,10136,1500,123418,3579,False,2.09560143694021,0.1582625540265767,reno,17376.0
10,1.47,9069.65,66,9136.15,9066.0,9067.0,0,0,0.0,2,5792,1500,139922,26550,False,1.5183145848651565,0.0561481016691392,reno,8688.0
13,1.16,9088.79,47,9136.29,9047.0,9048.0,0,0,0.0,0,4344,1500,142907,31682,False,1.5625433216344025,0.0675149197649641,reno,10136.0
12,1.1,9071.97,64,9136.47,9064.0,9065.0,131072,1048576,1.0486,2,5792,1500,120720,988,False,1.6776494961962922,0.0369147969979172,reno,11584.0
11,1.45,9070.47,66,9136.97,9066.0,9067.0,0,0,0.0,3,2896,1500,126138,11507,False,1.213533537264168,0.0496114481626363,reno,8688.0
14,1.41,9096.61,40,9137.11,9040.0,9041.0,0,0,0.0,6,4344,1500,125974,10549,False,2.09560143694021,0.1582625540265767,reno,17376.0
