timestamp_s,interface,qdisc_kind,handle,poll_interval_s,sent_bytes_total,sent_packets_total,dropped_total,overlimits_total,backlog_bytes,backlog_packets,sent_bytes_delta,sent_packets_delta,dropped_delta,overlimits_delta,throughput_mbps,link_utilization_pct,drop_rate_pps,overlimit_rate_pps,drop_ratio
60.185,s1-eth1,netem,10,1.0,176304,2516,0,0,198,3,4636,66,0,0,0.0371,0.15,0.0,0.0,0.0
60.185,s1-eth2,htb,5,1.0,5276521,3582,314,1912,0,0,131816,88,11,44,1.0544,4.22,10.9989,43.9957,0.111111
60.185,s1-eth2,netem,10,1.0,5276521,3582,314,0,0,0,131816,88,11,0,1.0544,4.22,10.9989,0.0,0.111111
61.185,s1-eth1,htb,5,1.0,180860,2582,0,0,276,4,4556,66,0,0,0.0364,0.15,0.0,0.0,0.0
61.185,s1-eth1,netem,10,1.0,180860,2582,0,0,276,4,4556,66,0,0,0.0364,0.15,0.0,0.0,0.0
61.185,s1-eth2,htb,5,1.0,5402281,3666,320,1953,4542,3,125760,84,6,41,1.006,4.02,5.9994,40.9961,0.066667
61.185,s1-eth2,netem,10,1.0,5402281,3666,320,0,4542,3,125760,84,6,0,1.006,4.02,5.9994,0.0,0.066667
62.185,s1-eth1,htb,5,1.0,185444,2648,0,0,156,2,4584,66,0,0,0.0367,0.15,0.0,0.0,0.0
62.185,s1-eth1,netem,10,1.0,185444,2648,0,0,156,2,4584,66,0,0,0.0367,0.15,0.0,0.0,0.0
62.185,s1-eth2,htb,5,1.0,5532485,3752,328,1994,7570,5,130204,86,8,41,1.0416,4.17,7.9997,40.9986,0.085106
62.185,s1-eth2,netem,10,1.0,5532485,3752,328,0,7570,5,130204,86,8,0,1.0416,4.17,7.9997,0.0,0.085106
63.185,s1-eth1,htb,5,1.0,189980,2712,0,0,210,3,4536,64,0,0,0.0363,0.15,0.0,0.0,0.0
63.185,s1-eth1,netem,10,1.0,189980,2712,0,0,210,3,4536,64,0,0,0.0363,0.15,0.0,0.0,0.0
63.185,s1-eth2,htb,5,1.0,5661273,3838,339,2043,7570,5,128788,86,11,49,1.0302,4.12,10.9992,48.9966,0.113402
63.185,s1-eth2,netem,10,1.0,5661273,3838,339,0,7570,5,128788,86,11,0,1.0302,4.12,10.9992,0.0,0.113402
64.185,s1-eth1,htb,5,1.0,194734,2781,0,0,210,3,4754,69,0,0,0.038,0.15,0.0,0.0,0.0
64.185,s1-eth1,netem,10,1.0,194734,2781,0,0,210,3,4754,69,0,0,0.038,0.15,0.0,0.0,0.0
64.185,s1-eth2,htb,5,1.0,5800659,3931,351,2092,7570,5,139386,93,12,49,1.1149,4.46,11.9985,48.9939,0.114286
64.185,s1-eth2,netem,10,1.0,5800659,3931,351,0,7570,5,139386,93,12,0,1.1149,4.46,11.9985,0.0,0.114286
65.185,s1-eth1,htb,5,1.0,198318,2833,0,0,0,0,3584,52,0,0,0.0287,0.11,0.0,0.0,0.0
65.185,s1-eth1,netem,10,1.0,198318,2833,0,0,0,0,3584,52,0,0,0.0287,0.11,0.0,0.0,0.0
65.185,s1-eth2,htb,5,1.0,5894625,3994,363,2123,7570,5,93966,63,12,31,0.7516,3.01,11.9983,30.9957,0.16
65.185,s1-eth2,netem,10,1.0,5894625,3994,363,0,7570,5,93966,63,12,0,0.7516,3.01,11.9983,0.0,0.16
66.185,s1-eth1,htb,5,1.0,202298,2891,0,0,198,3,3980,58,0,0,0.0318,0.13,0.0,0.0,0.0
66.185,s1-eth1,netem,10,1.0,202298,2891,0,0,198,3,3980,58,0,0,0.0318,0.13,0.0,0.0,0.0
66.185,s1-eth2,htb,5,1.0,6008273,4070,371,2165,7570,5,113648,76,8,42,0.9092,3.64,7.9997,41.9984,0.095238
66.185,s1-eth2,netem,10,1.0,6008273,4070,371,0,7570,5,113648,76,8,0,0.9092,3.64,7.9997,0.0,0.095238
67.185,s1-eth1,htb,5,1.0,207046,2959,0,0,210,3,4748,68,0,0,0.038,0.15,0.0,0.0,0.0
67.185,s1-eth1,netem,10,1.0,207046,2959,0,0,210,3,4748,68,0,0,0.038,0.15,0.0,0.0,0.0
67.185,s1-eth2,htb,5,1.0,6153715,4167,383,2220,6056,4,145442,97,12,55,1.1635,4.65,11.9995,54.9979,0.110092
67.185,s1-eth2,netem,10,1.0,6153715,4167,383,0,6056,4,145442,97,12,0,1.1635,4.65,11.9995,0.0,0.110092
68.185,s1-eth1,htb,5,1.0,211958,3029,0,0,66,1,4912,70,0,0,0.0393,0.16,0.0,0.0,0.0
68.185,s1-eth1,netem,10,1.0,211958,3029,0,0,66,1,4912,70,0,0,0.0393,0.16,0.0,0.0,0.0
68.185,s1-eth2,htb,5,1.0,6296129,4262,391,2265,7570,5,142414,95,8,45,1.1392,4.56,7.9993,44.9959,0.07767
68.185,s1-eth2,netem,10,1.0,6296129,4262,391,0,7570,5,142414,95,8,0,1.1392,4.56,7.9993,0.0,0.07767
69.185,s1-eth1,htb,5,1.0,216638,3095,0,0,222,3,4680,66,0,0,0.0374,0.15,0.0,0.0,0.0
69.185,s1-eth1,netem,10,1.0,216638,3095,0,0,222,3,4680,66,0,0,0.0374,0.15,0.0,0.0,0.0
69.185,s1-eth2,htb,5,1.0,6446113,4362,403,2310,6056,4,149984,100,12,45,1.1996,4.8,11.9978,44.9917,0.107143
69.185,s1-eth2,netem,10,1.0,6446113,4362,403,0,6056,4,149984,100,12,0,1.1996,4.8,11.9978,0.0,0.107143
70.186,s1-eth1,htb,5,1.0,221308,3160,0,0,264,4,4670,65,0,0,0.0374,0.15,0.0,0.0,0.0
70.186,s1-eth1,netem,10,1.0,221308,3160,0,0,264,4,4670,65,0,0,0.0374,0.15,0.0,0.0,0.0
70.186,s1-eth2,htb,5,1.0,6570429,4446,414,2352,3028,2,124316,84,11,42,0.9944,3.98,10.999,41.996,0.115789
70.186,s1-eth2,netem,10,1.0,6570429,4446,414,0,3028,2,124316,84,11,0,0.9944,3.98,10.999,0.0,0.115789
71.186,s1-eth1,htb,5,1.0,226182,3229,0,0,152,2,4874,69,0,0,0.039,0.16,0.0,0.0,0.0
71.186,s1-eth1,netem,10,1.0,226182,3229,0,0,152,2,4874,69,0,0,0.039,0.16,0.0,0.0,0.0
71.186,s1-eth2,htb,5,1.0,6705273,4536,427,2399,7570,5,134844,90,13,47,1.0787,4.31,12.999,46.9963,0.126214
71.186,s1-eth2,netem,10,1.0,6705273,4536,427,0,7570,5,134844,90,13,0,1.0787,4.31,12.999,0.0,0.126214
72.186,s1-eth1,htb,5,1.0,230142,3285,0,0,132,2,3960,56,0,0,0.0317,0.13,0.0,0.0,0.0
72.186,s1-eth1,netem,10,1.0,230142,3285,0,0,132,2,3960,56,0,0,0.0317,0.13,0.0,0.0,0.0
72.186,s1-eth2,htb,5,1.0,6824977,4616,437,2438,7570,5,119704,80,10,39,0.9575,3.83,9.9991,38.9964,0.111111
72.186,s1-eth2,netem,10,1.0,6824977,4616,437,0,7570,5,119704,80,10,0,0.9575,3.83,9.9991,0.0,0.111111
73.186,s1-eth1,htb,5,1.0,234264,3344,0,0,264,4,4122,59,0,0,0.033,0.13,0.0,0.0,0.0
73.186,s1-eth1,netem,10,1.0,234264,3344,0,0,264,4,4122,59,0,0,0.033,0.13,0.0,0.0,0.0
73.186,s1-eth2,htb,5,1.0,6940041,4692,448,2476,6056,4,115064,76,11,38,0.9204,3.68,10.9991,37.997,0.126437
73.186,s1-eth2,netem,10,1.0,6940041,4692,448,0,6056,4,115064,76,11,0,0.9204,3.68,10.9991,0.0,0.126437
74.186,s1-eth1,htb,5,1.0,237834,3395,0,0,132,2,3570,51,0,0,0.0286,0.11,0.0,0.0,0.0
74.186,s1-eth1,netem,10,1.0,237834,3395,0,0,132,2,3570,51,0,0,0.0286,0.11,0.0,0.0,0.0
74.186,s1-eth2,htb,5,1.0,7041479,4759,458,2507,7570,5,101438,67,10,31,0.8114,3.25,9.9993,30.9979,0.12987
74.186,s1-eth2,netem,10,1.0,7041479,4759,458,0,7570,5,101438,67,10,0,0.8114,3.25,9.9993,0.0,0.12987
75.186,s1-eth1,htb,5,1.0,243556,3477,0,0,0,0,5722,82,0,0,0.0458,0.18,0.0,0.0,0.0
75.186,s1-eth1,netem,10,1.0,243556,3477,0,0,0,0,5722,82,0,0,0.0458,0.18,0.0,0.0,0.0
75.186,s1-eth2,htb,5,1.0,7184482,4860,468,2558,0,0,143003,101,10,51,1.1439,4.58,9.999,50.9951,0.09009
75.186,s1-eth2,netem,10,1.0,7184482,4860,468,0,0,0,143003,101,10,0,1.1439,4.58,9.999,0.0,0.09009
76.186,s1-eth1,htb,5,1.0,247886,3539,0,0,0,0,4330,62,0,0,0.0346,0.14,0.0,0.0,0.0
76.186,s1-eth1,netem,10,1.0,247886,3539,0,0,0,0,4330,62,0,0,0.0346,0.14,0.0,0.0,0.0
76.186,s1-eth2,htb,5,1.0,7298571,4942,480,2598,7570,5,114089,82,12,40,0.9127,3.65,11.9993,39.9975,0.12766
76.186,s1-eth2,netem,10,1.0,7298571,4942,480,0,7570,5,114089,82,12,0,0.9127,3.65,11.9993,0.0,0.12766
77.186,s1-eth1,htb,5,1.0,253182,3615,0,0,198,3,5296,76,0,0,0.0424,0.17,0.0,0.0,0.0
77.186,s1-eth1,netem,10,1.0,253182,3615,0,0,198,3,5296,76,0,0,0.0424,0.17,0.0,0.0,0.0
77.186,s1-eth2,htb,5,1.0,7436443,5034,494,2654,1514,1,137872,92,14,56,1.1029,4.41,13.999,55.996,0.132075
77.186,s1-eth2,netem,10,1.0,7436443,5034,494,0,1514,1,137872,92,14,0,1.1029,4.41,13.999,0.0,0.132075
78.186,s1-eth1,htb,5,1.0,257732,3680,0,0,0,0,4550,65,0,0,0.0364,0.15,0.0,0.0,0.0
78.186,s1-eth1,netem,10,1.0,257732,3680,0,0,0,0,4550,65,0,0,0.0364,0.15,0.0,0.0,0.0
78.186,s1-eth2,htb,5,1.0,7556147,5114,504,2696,0,0,119704,80,10,42,0.9576,3.83,9.9992,41.9965,0.111111
78.186,s1-eth2,netem,10,1.0,7556147,5114,504,0,0,0,119704,80,10,0,0.9576,3.83,9.9992,0.0,0.111111
79.186,s1-eth1,htb,5,1.0,262546,3749,0,0,132,2,4814,69,0,0,0.0385,0.15,0.0,0.0,0.0
79.186,s1-eth1,netem,10,1.0,262546,3749,0,0,132,2,4814,69,0,0,0.0385,0.15,0.0,0.0,0.0
79.186,s1-eth2,htb,5,1.0,7675851,5194,515,2742,1514,1,119704,80,11,46,0.9575,3.83,10.999,45.9958,0.120879
79.186,s1-eth2,netem,10,1.0,7675851,5194,515,0,1514,1,119704,80,11,0,0.9575,3.83,10.999,0.0,0.120879
80.186,s1-eth1,htb,5,1.0,267224,3816,0,0,132,2,4678,67,0,0,0.0374,0.15,0.0,0.0,0.0
80.186,s1-eth1,netem,10,1.0,267224,3816,0,0,132,2,4678,67,0,0,0.0374,0.15,0.0,0.0,0.0
80.186,s1-eth2,htb,5,1.0,7803199,5280,526,2791,6056,4,127348,86,11,49,1.0187,4.07,10.9987,48.9944,0.113402
80.186,s1-eth2,netem,10,1.0,7803199,5280,526,0,6056,4,127348,86,11,0,1.0187,4.07,10.9987,0.0,0.113402
81.187,s1-eth1,htb,5,1.0,272620,3895,0,0,222,3,5396,79,0,0,0.0432,0.17,0.0,0.0,0.0
81.187,s1-eth1,netem,10,1.0,272620,3895,0,0,222,3,5396,79,0,0,0.0432,0.17,0.0,0.0,0.0
81.187,s1-eth2,htb,5,1.0,7976244,5398,544,2867,7570,5,173045,118,18,76,1.3842,5.54,17.9981,75.9921,0.132353
81.187,s1-eth2,netem,10,1.0,7976244,5398,544,0,7570,5,173045,118,18,0,1.3842,5.54,17.9981,0.0,0.132353
82.187,s1-eth1,htb,5,1.0,279331,3991,0,0,66,1,6711,96,0,0,0.0537,0.21,0.0,0.0,0.0
82.187,s1-eth1,netem,10,1.0,279331,3991,0,0,66,1,6711,96,0,0,0.0537,0.21,0.0,0.0,0.0
82.187,s1-eth2,htb,5,1.0,8120142,5511,558,2927,7570,5,143898,113,14,60,1.1511,4.6,13.9988,59.9947,0.110236
82.187,s1-eth2,netem,10,1.0,8120142,5511,558,0,7570,5,143898,113,14,0,1.1511,4.6,13.9988,0.0,0.110236
83.187,s1-eth1,htb,5,1.0,285181,4076,0,0,378,5,5850,85,0,0,0.0468,0.19,0.0,0.0,0.0
83.187,s1-eth1,netem,10,1.0,285181,4076,0,0,378,5,5850,85,0,0,0.0468,0.19,0.0,0.0,0.0
83.187,s1-eth2,htb,5,1.0,8285168,5620,574,2996,6056,4,165026,109,16,69,1.3201,5.28,15.9982,68.9924,0.128
83.187,s1-eth2,netem,10,1.0,8285168,5620,574,0,6056,4,165026,109,16,0,1.3201,5.28,15.9982,0.0,0.128
84.187,s1-eth1,htb,5,1.0,290865,4156,0,0,378,5,5684,80,0,0,0.0455,0.18,0.0,0.0,0.0
84.187,s1-eth1,netem,10,1.0,290865,4156,0,0,378,5,5684,80,0,0,0.0455,0.18,0.0,0.0,0.0
84.187,s1-eth2,htb,5,1.0,8429096,5716,584,3049,7570,5,143928,96,10,53,1.1513,4.61,9.9985,52.9922,0.09434
84.187,s1-eth2,netem,10,1.0,8429096,5716,584,0,7570,5,143928,96,10,0,1.1513,4.61,9.9985,0.0,0.09434
85.187,s1-eth1,htb,5,1.0,296887,4243,0,0,144,2,6022,87,0,0,0.0482,0.19,0.0,0.0,0.0
85.187,s1-eth1,netem,10,1.0,296887,4243,0,0,144,2,6022,87,0,0,0.0482,0.19,0.0,0.0,0.0
85.187,s1-eth2,htb,5,1.0,8569586,5822,596,3109,7570,5,140490,106,12,60,1.1238,4.5,11.9986,59.9931,0.101695
85.187,s1-eth2,netem,10,1.0,8569586,5822,596,0,7570,5,140490,106,12,0,1.1238,4.5,11.9986,0.0,0.101695
86.187,s1-eth1,htb,5,1.0,303415,4337,0,0,342,5,6528,94,0,0,0.0522,0.21,0.0,0.0,0.0
86.187,s1-eth1,netem,10,1.0,303415,4337,0,0,342,5,6528,94,0,0,0.0522,0.21,0.0,0.0,0.0
86.187,s1-eth2,htb,5,1.0,8731756,5931,611,3173,7570,5,162170,109,15,64,1.2972,5.19,14.9985,63.9937,0.120968
86.187,s1-eth2,netem,10,1.0,8731756,5931,611,0,7570,5,162170,109,15,0,1.2972,5.19,14.9985,0.0,0.120968
87.187,s1-eth1,htb,5,1.0,309801,4430,0,0,276,4,6386,93,0,0,0.0511,0.2,0.0,0.0,0.0
87.187,s1-eth1,netem,10,1.0,309801,4430,0,0,276,4,6386,93,0,0,0.0511,0.2,0.0,0.0,0.0
87.187,s1-eth2,htb,5,1.0,8895268,6039,622,3241,7570,5,163512,108,11,68,1.3079,5.23,10.9985,67.9905,0.092437
87.187,s1-eth2,netem,10,1.0,8895268,6039,622,0,7570,5,163512,108,11,0,1.3079,5.23,10.9985,0.0,0.092437
88.187,s1-eth1,htb,5,1.0,314861,4504,0,0,156,2,5060,74,0,0,0.0405,0.16,0.0,0.0,0.0
88.187,s1-eth1,netem,10,1.0,314861,4504,0,0,156,2,5060,74,0,0,0.0405,0.16,0.0,0.0,0.0
88.187,s1-eth2,htb,5,1.0,9040710,6136,639,3295,0,0,145442,97,17,54,1.1634,4.65,16.9987,53.9958,0.149123
88.187,s1-eth2,netem,10,1.0,9040710,6136,639,0,0,0,145442,97,17,0,1.1634,4.65,16.9987,0.0,0.149123
89.187,s1-eth1,htb,5,1.0,320616,4589,0,0,264,4,5755,85,0,0,0.046,0.18,0.0,0.0,0.0
89.187,s1-eth1,netem,10,1.0,320616,4589,0,0,264,4,5755,85,0,0,0.046,0.18,0.0,0.0,0.0
89.187,s1-eth2,htb,5,1.0,9169603,6224,649,3345,3028,2,128893,88,10,50,1.0311,4.12,9.9991,49.9957,0.102041
89.187,s1-eth2,netem,10,1.0,9169603,6224,649,0,3028,2,128893,88,10,0,1.0311,4.12,9.9991,0.0,0.102041
90.188,s1-eth1,htb,5,1.0,326116,4665,0,0,210,3,5500,76,0,0,0.044,0.18,0.0,0.0,0.0
90.188,s1-eth1,netem,10,1.0,326116,4665,0,0,210,3,5500,76,0,0,0.044,0.18,0.0,0.0,0.0
90.188,s1-eth2,htb,5,1.0,9297619,6315,661,3392,3028,2,128016,91,12,47,1.024,4.1,11.9982,46.9929,0.116505
90.188,s1-eth2,netem,10,1.0,9297619,6315,661,0,3028,2,128016,91,12,0,1.024,4.1,11.9982,0.0,0.116505
94.782,s1-eth1,htb,5,4.595,331806,4748,0,0,198,3,5690,83,0,0,0.0099,0.04,0.0,0.0,0.0
94.782,s1-eth1,netem,10,4.595,331806,4748,0,0,198,3,5690,83,0,0,0.0099,0.04,0.0,0.0,0.0
94.782,s1-eth2,htb,5,4.595,9430949,6404,671,3439,4542,3,133330,89,10,47,0.2321,0.93,2.1764,10.2292,0.10101
94.782,s1-eth2,netem,10,4.595,9430949,6404,671,0,4542,3,133330,89,10,0,0.2321,0.93,2.1764,0.0,0.10101
95.782,s1-eth1,htb,5,1.0,336806,4820,0,0,156,2,5000,72,0,0,0.04,0.16,0.0,0.0,0.0
95.782,s1-eth1,netem,10,1.0,336806,4820,0,0,156,2,5000,72,0,0,0.04,0.16,0.0,0.0,0.0
95.782,s1-eth2,htb,5,1.0,9571849,6498,684,3497,1514,1,140900,94,13,58,1.1271,4.51,12.9988,57.9946,0.121495
95.782,s1-eth2,netem,10,1.0,9571849,6498,684,0,1514,1,140900,94,13,0,1.1271,4.51,12.9988,0.0,0.121495
96.782,s1-eth1,htb,5,1.0,343088,4911,0,0,66,1,6282,91,0,0,0.0503,0.2,0.0,0.0,0.0
96.782,s1-eth1,netem,10,1.0,343088,4911,0,0,66,1,6282,91,0,0,0.0503,0.2,0.0,0.0,0.0
96.782,s1-eth2,htb,5,1.0,9742931,6611,699,3565,1514,1,171082,113,15,68,1.3685,5.47,14.9983,67.9921,0.117188
96.782,s1-eth2,netem,10,1.0,9742931,6611,699,0,1514,1,171082,113,15,0,1.3685,5.47,14.9983,0.0,0.117188
97.783,s1-eth1,htb,5,1.0,349010,4998,0,0,242,3,5922,87,0,0,0.0474,0.19,0.0,0.0,0.0
97.783,s1-eth1,netem,10,1.0,349010,4998,0,0,242,3,5922,87,0,0,0.0474,0.19,0.0,0.0,0.0
97.783,s1-eth2,htb,5,1.0,9906541,6720,712,3626,7570,5,163610,109,13,61,1.3088,5.24,12.999,60.9954,0.106557
97.783,s1-eth2,netem,10,1.0,9906541,6720,712,0,7570,5,163610,109,13,0,1.3088,5.24,12.999,0.0,0.106557
98.783,s1-eth1,htb,5,1.0,355390,5090,0,0,386,5,6380,92,0,0,0.051,0.2,0.0,0.0,0.0
98.783,s1-eth1,netem,10,1.0,355390,5090,0,0,386,5,6380,92,0,0,0.051,0.2,0.0,0.0,0.0
98.783,s1-eth2,htb,5,1.0,10082263,6837,728,3692,6056,4,175722,117,16,66,1.4056,5.62,15.9986,65.9941,0.120301
98.783,s1-eth2,netem,10,1.0,10082263,6837,728,0,6056,4,175722,117,16,0,1.4056,5.62,15.9986,0.0,0.120301
99.783,s1-eth1,htb,5,1.0,361820,5183,0,0,362,5,6430,93,0,0,0.0514,0.21,0.0,0.0,0.0
99.783,s1-eth1,netem,10,1.0,361820,5183,0,0,362,5,6430,93,0,0,0.0514,0.21,0.0,0.0,0.0
99.783,s1-eth2,htb,5,1.0,10250415,6949,742,3759,7570,5,168152,112,14,67,1.345,5.38,13.998,66.9904,0.111111
99.783,s1-eth2,netem,10,1.0,10250415,6949,742,0,7570,5,168152,112,14,0,1.345,5.38,13.998,0.0,0.111111
100.783,s1-eth1,htb,5,1.0,368282,5276,0,0,312,4,6462,93,0,0,0.0517,0.21,0.0,0.0,0.0
100.783,s1-eth1,netem,10,1.0,368282,5276,0,0,312,4,6462,93,0,0,0.0517,0.21,0.0,0.0,0.0
100.783,s1-eth2,htb,5,1.0,10429165,7068,754,3819,1514,1,178750,119,12,60,1.4298,5.72,11.9985,59.9925,0.091603
100.783,s1-eth2,netem,10,1.0,10429165,7068,754,0,1514,1,178750,119,12,0,1.4298,5.72,11.9985,0.0,0.091603
101.783,s1-eth1,htb,5,1.0,374520,5367,0,0,152,2,6238,91,0,0,0.0499,0.2,0.0,0.0,0.0
101.783,s1-eth1,netem,10,1.0,374520,5367,0,0,152,2,6238,91,0,0,0.0499,0.2,0.0,0.0,0.0
101.783,s1-eth2,htb,5,1.0,10589747,7175,769,3872,6056,4,160582,107,15,53,1.2845,5.14,14.9984,52.9944,0.122951
101.783,s1-eth2,netem,10,1.0,10589747,7175,769,0,6056,4,160582,107,15,0,1.2845,5.14,14.9984,0.0,0.122951
102.783,s1-eth1,htb,5,1.0,379962,5444,0,0,66,1,5442,77,0,0,0.0435,0.17,0.0,0.0,0.0
102.783,s1-eth1,netem,10,1.0,379962,5444,0,0,66,1,5442,77,0,0,0.0435,0.17,0.0,0.0,0.0
102.783,s1-eth2,htb,5,1.0,10741245,7276,783,3922,0,0,151498,101,14,50,1.2118,4.85,13.9983,49.9938,0.121739
102.783,s1-eth2,netem,10,1.0,10741245,7276,783,0,0,0,151498,101,14,0,1.2118,4.85,13.9983,0.0,0.121739
103.783,s1-eth1,htb,5,1.0,384246,5507,0,0,132,2,4284,63,0,0,0.0343,0.14,0.0,0.0,0.0
103.783,s1-eth1,netem,10,1.0,384246,5507,0,0,132,2,4284,63,0,0,0.0343,0.14,0.0,0.0,0.0
103.783,s1-eth2,htb,5,1.0,10861440,7361,794,3968,0,0,120195,85,11,46,0.9615,3.85,10.9991,45.9964,0.114583
103.783,s1-eth2,netem,10,1.0,10861440,7361,794,0,0,0,120195,85,11,0,0.9615,3.85,10.9991,0.0,0.114583
104.783,s1-eth1,htb,5,1.0,390642,5600,0,0,144,2,6396,93,0,0,0.0512,0.2,0.0,0.0,0.0
104.783,s1-eth1,netem,10,1.0,390642,5600,0,0,144,2,6396,93,0,0,0.0512,0.2,0.0,0.0,0.0
104.783,s1-eth2,htb,5,1.0,11011865,7467,802,4018,4542,3,150425,106,8,50,1.2033,4.81,7.9992,49.9951,0.070175
104.783,s1-eth2,netem,10,1.0,11011865,7467,802,0,4542,3,150425,106,8,0,1.2033,4.81,7.9992,0.0,0.070175
105.783,s1-eth1,htb,5,1.0,396142,5680,0,0,264,4,5500,80,0,0,0.044,0.18,0.0,0.0,0.0
105.783,s1-eth1,netem,10,1.0,396142,5680,0,0,264,4,5500,80,0,0,0.044,0.18,0.0,0.0,0.0
105.783,s1-eth2,htb,5,1.0,11177039,7578,819,4097,0,0,165174,111,17,79,1.3213,5.29,16.9986,78.9935,0.132812
105.783,s1-eth2,netem,10,1.0,11177039,7578,819,0,0,0,165174,111,17,0,1.3213,5.29,16.9986,0.0,0.132812
106.783,s1-eth1,htb,5,1.0,402104,5768,0,0,264,4,5962,88,0,0,0.0477,0.19,0.0,0.0,0.0
106.783,s1-eth1,netem,10,1.0,402104,5768,0,0,264,4,5962,88,0,0,0.0477,0.19,0.0,0.0,0.0
106.783,s1-eth2,htb,5,1.0,11324486,7681,826,4158,6122,5,147447,103,7,61,1.1795,4.72,6.9997,60.9975,0.063636
106.783,s1-eth2,netem,10,1.0,11324486,7681,826,0,6122,5,147447,103,7,0,1.1795,4.72,6.9997,0.0,0.063636
107.783,s1-eth1,htb,5,1.0,408528,5862,0,0,206,3,6424,94,0,0,0.0514,0.21,0.0,0.0,0.0
107.783,s1-eth1,netem,10,1.0,408528,5862,0,0,206,3,6424,94,0,0,0.0514,0.21,0.0,0.0,0.0
107.783,s1-eth2,htb,5,1.0,11467307,7797,836,4212,7570,5,142821,116,10,54,1.1425,4.57,9.9991,53.995,0.079365
107.783,s1-eth2,netem,10,1.0,11467307,7797,836,0,7570,5,142821,116,10,0,1.1425,4.57,9.9991,0.0,0.079365
108.784,s1-eth1,htb,5,1.0,416646,5980,0,0,132,2,8118,118,0,0,0.0649,0.26,0.0,0.0,0.0
108.784,s1-eth1,netem,10,1.0,416646,5980,0,0,132,2,8118,118,0,0,0.0649,0.26,0.0,0.0,0.0
108.784,s1-eth2,htb,5,1.0,11641816,7917,847,4284,6056,4,174509,120,11,72,1.3959,5.58,10.9988,71.9922,0.083969
108.784,s1-eth2,netem,10,1.0,11641816,7917,847,0,6056,4,174509,120,11,0,1.3959,5.58,10.9988,0.0,0.083969
109.784,s1-eth1,htb,5,1.0,424131,6090,0,0,0,0,7485,110,0,0,0.0599,0.24,0.0,0.0,0.0
109.784,s1-eth1,netem,10,1.0,424131,6090,0,0,0,0,7485,110,0,0,0.0599,0.24,0.0,0.0,0.0
109.784,s1-eth2,htb,5,1.0,11825186,8040,867,4372,7570,5,183370,123,20,88,1.4668,5.87,19.9981,87.9917,0.13986
109.784,s1-eth2,netem,10,1.0,11825186,8040,867,0,7570,5,183370,123,20,0,1.4668,5.87,19.9981,0.0,0.13986
110.784,s1-eth1,htb,5,1.0,429847,6174,0,0,66,1,5716,84,0,0,0.0457,0.18,0.0,0.0,0.0
110.784,s1-eth1,netem,10,1.0,429847,6174,0,0,66,1,5716,84,0,0,0.0457,0.18,0.0,0.0,0.0
110.784,s1-eth2,htb,5,1.0,11999296,8155,885,4437,4542,3,174110,115,18,65,1.3928,5.57,17.9985,64.9944,0.135338
110.784,s1-eth2,netem,10,1.0,11999296,8155,885,0,4542,3,174110,115,18,0,1.3928,5.57,17.9985,0.0,0.135338
111.784,s1-eth1,htb,5,1.0,437333,6281,0,0,354,5,7486,107,0,0,0.0599,0.24,0.0,0.0,0.0
111.784,s1-eth1,netem,10,1.0,437333,6281,0,0,354,5,7486,107,0,0,0.0599,0.24,0.0,0.0,0.0
111.784,s1-eth2,htb,5,1.0,12190060,8281,898,4507,3028,2,190764,126,13,70,1.526,6.1,12.9992,69.9959,0.093525
111.784,s1-eth2,netem,10,1.0,12190060,8281,898,0,3028,2,190764,126,13,0,1.526,6.1,12.9992,0.0,0.093525
112.784,s1-eth1,htb,5,1.0,444907,6392,0,0,276,4,7574,111,0,0,0.0606,0.24,0.0,0.0,0.0
112.784,s1-eth1,netem,10,1.0,444907,6392,0,0,276,4,7574,111,0,0,0.0606,0.24,0.0,0.0,0.0
112.784,s1-eth2,htb,5,1.0,12373352,8403,909,4582,6056,4,183292,122,11,75,1.4662,5.86,10.9989,74.9927,0.082707
112.784,s1-eth2,netem,10,1.0,12373352,8403,909,0,6056,4,183292,122,11,0,1.4662,5.86,10.9989,0.0,0.082707
113.784,s1-eth1,htb,5,1.0,453207,6512,0,0,276,4,8300,120,0,0,0.0664,0.27,0.0,0.0,0.0
113.784,s1-eth1,netem,10,1.0,453207,6512,0,0,276,4,8300,120,0,0,0.0664,0.27,0.0,0.0,0.0
113.784,s1-eth2,htb,5,1.0,12573298,8536,923,4644,7570,5,199946,133,14,62,1.5994,6.4,13.9984,61.9929,0.095238
113.784,s1-eth2,netem,10,1.0,12573298,8536,923,0,7570,5,199946,133,14,0,1.5994,6.4,13.9984,0.0,0.095238
114.784,s1-eth1,htb,5,1.0,460465,6620,0,0,296,4,7258,108,0,0,0.0581,0.23,0.0,0.0,0.0
114.784,s1-eth1,netem,10,1.0,460465,6620,0,0,296,4,7258,108,0,0,0.0581,0.23,0.0,0.0,0.0
114.784,s1-eth2,htb,5,1.0,12766173,8669,931,4702,3095,3,192875,133,8,58,1.5428,6.17,7.999,57.9927,0.056738
114.784,s1-eth2,netem,10,1.0,12766173,8669,931,0,3095,3,192875,133,8,0,1.5428,6.17,7.999,0.0,0.056738
115.784,s1-eth1,htb,5,1.0,467701,6721,0,0,66,1,7236,101,0,0,0.0579,0.23,0.0,0.0,0.0
115.784,s1-eth1,netem,10,1.0,467701,6721,0,0,66,1,7236,101,0,0,0.0579,0.23,0.0,0.0,0.0
